game_id,season,home_goals,away_goals
2010020571,2010,0,1
2010020572,2010,1,2
2010020573,2010,3,4
2010020574,2010,3,0
2010020575,2010,2,3
2010020576,2010,2,4
2010020577,2010,4,1
2010020578,2010,6,5
2010020579,2010,1,2
2010020580,2010,2,1
2010020581,2010,1,2
2010020582,2010,3,4
2010020583,2010,2,5
2010020584,2010,3,4
2010020585,2010,3,4
2010020586,2010,1,2
2010020587,2010,0,1
2010020588,2010,4,3
2010020589,2010,3,5
2010020590,2010,4,2
2010020591,2010,2,1
2010020592,2010,8,1
2010020593,2010,2,3
2010020594,2010,2,4
2010020595,2010,3,1
2010020596,2010,1,4
2010020597,2010,1,3
2010020598,2010,6,5
2010020599,2010,2,4
2010020600,2010,2,1
2010020601,2010,0,2
2010020602,2010,2,1
2010020603,2010,2,5
2010020604,2010,0,3
2010020605,2010,3,9
2010020606,2010,3,5
2010020607,2010,3,2
2010020608,2010,2,3
2010020609,2010,4,5
2010020610,2010,6,1
2010020611,2010,6,0
2010020612,2010,2,1
2010020613,2010,3,4
2010020614,2010,3,2
2010020615,2010,1,2
2010020616,2010,0,4
2010020617,2010,3,2
2010020618,2010,1,2
2010020619,2010,1,2
2010020620,2010,1,2
2010020621,2010,1,2
2010020622,2010,6,4
2010020623,2010,4,3
2010020624,2010,6,3
2010020625,2010,0,4
2010020626,2010,5,0
2010020627,2010,1,0
2010020628,2010,2,4
2010020629,2010,3,4
2010020630,2010,5,4
2010020631,2010,2,3
2010020632,2010,6,0
2010020633,2010,2,5
2010020634,2010,3,4
2010020635,2010,1,2
2010020636,2010,6,5
2010020637,2010,3,4
2010020638,2010,4,3
2010020639,2010,5,1
2010020640,2010,3,2
2010020641,2010,2,4
2010020642,2010,2,5
2010020643,2010,3,0
2010020644,2010,4,0
2010020645,2010,7,4
2010020646,2010,7,5
2010020647,2010,3,2
2010020648,2010,4,6
2010020649,2010,1,0
2010020650,2010,3,2
2010020651,2010,5,1
2010020652,2010,1,3
2010020653,2010,2,5
2010020654,2010,2,4
2010020655,2010,3,2
2010020656,2010,2,3
2010020657,2010,2,5
2010020658,2010,2,5
2010020659,2010,1,4
2010020660,2010,2,3
2010020661,2010,1,2
2010020662,2010,3,2
2010020663,2010,5,3
2010020664,2010,6,4
2010020665,2010,3,2
2010020666,2010,6,5
2010020667,2010,3,2
2010020668,2010,6,1
2010020669,2010,6,2
2010020670,2010,5,2
2010020671,2010,4,2
2010020672,2010,3,1
2010020673,2010,4,0
2010020674,2010,2,3
2010020675,2010,6,3
2010020676,2010,3,2
2010020677,2010,7,0
2010020678,2010,2,5
2010020679,2010,2,4
2010020680,2010,5,4
2010020681,2010,2,3
2010020682,2010,2,1
2010020683,2010,2,1
2010020684,2010,3,2
2010020685,2010,4,1
2010020686,2010,2,3
2010020687,2010,1,2
2010020688,2010,3,2
2010020689,2010,2,1
2010020690,2010,4,3
2010020691,2010,1,4
2010020692,2010,2,5
2010020693,2010,7,0
2010020694,2010,2,3
2010020695,2010,0,6
2010020696,2010,2,4
2010020697,2010,5,2
2010020698,2010,2,0
2010020699,2010,1,2
2010020700,2010,6,2
2010020701,2010,4,1
2010020702,2010,2,3
2010020703,2010,3,4
2010020704,2010,1,5
2010020705,2010,2,4
2010020706,2010,1,2
2010020707,2010,0,2
2010020708,2010,2,5
2010020709,2010,1,7
2010020710,2010,1,2
2010020711,2010,7,4
2010020712,2010,1,3
2010020713,2010,1,4
2010020714,2010,2,6
2010020715,2010,1,4
2010020716,2010,3,4
2010020717,2010,3,2
2010020718,2010,2,3
2010020719,2010,2,5
2010020720,2010,3,4
2010020721,2010,3,4
2010020722,2010,4,3
2010020723,2010,5,2
2010020724,2010,3,5
2010020725,2010,1,4
2010020726,2010,7,1
2010020727,2010,2,3
2010020728,2010,1,2
2010020729,2010,6,4
2010020730,2010,3,1
2010020731,2010,4,3
2010020732,2010,7,1
2010020733,2010,2,0
2010020734,2010,3,4
2010020735,2010,5,2
2010020736,2010,1,0
2010020737,2010,2,3
2010020738,2010,2,3
2010020739,2010,2,0
2010020740,2010,2,4
2010020741,2010,3,4
2010020742,2010,2,1
2010020743,2010,2,4
2010020744,2010,1,0
2010020745,2010,3,1
2010020746,2010,3,1
2010020747,2010,2,5
2010020748,2010,4,1
2010020749,2010,2,1
2010020750,2010,3,2
2010020751,2010,4,3
2010020752,2010,2,1
2010020753,2010,3,4
2010020754,2010,2,3
2010020755,2010,2,3
2010020756,2010,1,4
2010020757,2010,4,7
2010020758,2010,4,0
2010020759,2010,3,4
2010020760,2010,2,3
2010020761,2010,1,0
2010020762,2010,1,4
2010020763,2010,5,3
2010020764,2010,5,7
2010020765,2010,3,0
2010020766,2010,3,2
2010020767,2010,0,6
2010020768,2010,1,3
2010020769,2010,3,4
2010020770,2010,6,3
2010020771,2010,3,0
2010020772,2010,2,3
2010020773,2010,3,2
2010020774,2010,2,4
2010020775,2010,3,4
2010020776,2010,3,4
2010020777,2010,3,2
2010020778,2010,0,3
2010020779,2010,2,5
2010020780,2010,5,3
2010020781,2010,4,3
2010020782,2010,0,2
2010020783,2010,2,0
2010020784,2010,0,3
2010020785,2010,6,2
2010020786,2010,5,3
2010020787,2010,3,1
2010020788,2010,4,3
2010020789,2010,4,3
2010020790,2010,3,0
2010020791,2010,1,0
2010020792,2010,3,4
2010020793,2010,3,0
2010020794,2010,1,4
2010020795,2010,4,3
2010020796,2010,5,4
2010020797,2010,3,2
2010020798,2010,0,4
2010020799,2010,3,1
2010020800,2010,3,0
2010020801,2010,4,2
2010020802,2010,3,2
2010020803,2010,3,5
2010020804,2010,1,4
2010020805,2010,0,2
2010020806,2010,4,7
2010020807,2010,1,2
2010020808,2010,8,6
2010020809,2010,1,4
2010020810,2010,2,3
2010020811,2010,3,2
2010020812,2010,2,3
2010020813,2010,5,2
2010020814,2010,1,4
2010020815,2010,3,4
2010020816,2010,1,2
2010020817,2010,2,1
2010020818,2010,2,1
2010020819,2010,3,4
2010020820,2010,2,3
2010020821,2010,1,6
2010020822,2010,2,1
2010020823,2010,9,3
2010020824,2010,3,1
2010020825,2010,3,2
2010020826,2010,4,5
2010020827,2010,4,3
2010020828,2010,4,5
2010020829,2010,1,4
2010020830,2010,3,5
2010020831,2010,3,0
2010020832,2010,4,3
2010020833,2010,5,3
2010020834,2010,3,2
2010020835,2010,3,1
2010020836,2010,4,2
2010020837,2010,6,7
2010020838,2010,5,3
2010020839,2010,1,2
2010020840,2010,2,3
2010020841,2010,3,2
2010020842,2010,4,2
2010020843,2010,0,1
2010020844,2010,0,4
2010020845,2010,3,2
2010020846,2010,1,9
2010020847,2010,3,2
2010020848,2010,3,4
2010020849,2010,2,3
2010020850,2010,3,4
2010020851,2010,3,4
2010020852,2010,1,2
2010020853,2010,1,4
2010020854,2010,4,1
2010020855,2010,1,2
2010020856,2010,3,2
2010020857,2010,3,4
2010020858,2010,2,4
2010020859,2010,3,1
2010020860,2010,2,3
2010020861,2010,4,2
2010020862,2010,6,7
2010020863,2010,3,6
2010020864,2010,4,3
2010020865,2010,2,6
2010020866,2010,3,1
2010020867,2010,4,1
2010020868,2010,4,3
2010020869,2010,3,2
2010020870,2010,1,0
2010020871,2010,3,2
2010020872,2010,0,3
2010020873,2010,2,4
2010020874,2010,3,4
2010020875,2010,5,1
2010020876,2010,3,4
2010020877,2010,5,3
2010020878,2010,0,1
2010020879,2010,3,0
2010020880,2010,1,4
2010020881,2010,2,3
2010020882,2010,9,3
2010020883,2010,2,3
2010020884,2010,5,2
2010020885,2010,4,0
2010020886,2010,1,2
2010020887,2010,2,4
2010020888,2010,3,2
2010020889,2010,1,2
2010020890,2010,4,0
2010020891,2010,5,1
2010020892,2010,3,5
2010020893,2010,0,1
2010020894,2010,2,1
2010020895,2010,2,3
2010020896,2010,3,4
2010020897,2010,3,4
2010020898,2010,4,0
2010020899,2010,4,1
2010020900,2010,0,1
2010020901,2010,2,3
2010020902,2010,4,1
2010020903,2010,5,1
2010020904,2010,2,3
2010020905,2010,8,3
2010020906,2010,1,3
2010020907,2010,1,5
2010020908,2010,2,3
2010020909,2010,4,3
2010020910,2010,1,4
2010020911,2010,4,5
2010020912,2010,0,3
2010020913,2010,3,2
2010020914,2010,4,2
2010020915,2010,0,6
2010020916,2010,4,1
2010020917,2010,5,3
2010020918,2010,4,2
2010020919,2010,1,2
2010020920,2010,2,1
2010020921,2010,3,4
2010020922,2010,0,5
2010020923,2010,2,3
2010020924,2010,3,2
2010020925,2010,4,3
2010020926,2010,2,3
2010020927,2010,5,6
2010020928,2010,4,3
2010020929,2010,4,1
2010020930,2010,2,3
2010020931,2010,1,3
2010020932,2010,1,2
2010020933,2010,3,2
2010020934,2010,3,2
2010020935,2010,1,2
2010020936,2010,4,3
2010020937,2010,1,0
2010020938,2010,2,3
2010020939,2010,3,2
2010020940,2010,2,4
2010020941,2010,4,7
2010020942,2010,2,3
2010020943,2010,2,1
2010020944,2010,2,1
2010020945,2010,1,3
2010020946,2010,0,1
2010020947,2010,0,6
2010020948,2010,2,1
2010020949,2010,2,3
2010020950,2010,2,1
2010020951,2010,2,1
2010020952,2010,3,2
2010020953,2010,2,1
2010020954,2010,4,1
2010020955,2010,6,4
2010020956,2010,2,1
2010020957,2010,2,1
2010020958,2010,1,3
2010020959,2010,2,3
2010020960,2010,3,2
2010020961,2010,3,2
2010020962,2010,1,3
2010020963,2010,0,4
2010020964,2010,4,2
2010020965,2010,0,3
2010020966,2010,1,0
2010020967,2010,3,1
2010020968,2010,2,1
2010020969,2010,1,4
2010020970,2010,5,2
2010020971,2010,4,3
2010020972,2010,4,3
2010020973,2010,5,2
2010020974,2010,3,5
2010020975,2010,1,3
2010020976,2010,2,3
2010020977,2010,3,5
2010020978,2010,4,3
2010020979,2010,2,4
2010020980,2010,5,4
2010020981,2010,1,5
2010020982,2010,2,3
2010020983,2010,2,3
2010020984,2010,7,0
2010020985,2010,2,3
2010020986,2010,2,3
2010020987,2010,3,2
2010020988,2010,0,3
2010020989,2010,1,2
2010020990,2010,5,4
2010020991,2010,3,4
2010020992,2010,1,2
2010020993,2010,4,3
2010020994,2010,4,1
2010020995,2010,3,1
2010020996,2010,4,1
2010020997,2010,3,2
2010020998,2010,5,2
2010020999,2010,3,4
2010021000,2010,3,2
2010021001,2010,5,0
2010021002,2010,2,3
2010021003,2010,1,2
2010021004,2010,3,4
2010021005,2010,4,3
2010021006,2010,3,4
2010021007,2010,5,2
2010021008,2010,3,4
2010021009,2010,2,3
2010021010,2010,1,2
2010021011,2010,4,1
2010021012,2010,4,0
2010021013,2010,3,0
2010021014,2010,4,5
2010021015,2010,4,2
2010021016,2010,2,1
2010021017,2010,2,1
2010021018,2010,2,4
2010021019,2010,2,3
2010021020,2010,1,2
2010021021,2010,4,0
2010021022,2010,2,6
2010021023,2010,0,3
2010021024,2010,4,3
2010021025,2010,3,2
2010021026,2010,4,5
2010021027,2010,2,3
2010021028,2010,4,3
2010021029,2010,3,5
2010021030,2010,4,2
2010021031,2010,3,4
2010021032,2010,2,3
2010021033,2010,5,1
2010021034,2010,4,3
2010021035,2010,2,3
2010021036,2010,6,4
2010021037,2010,2,5
2010021038,2010,2,6
2010021039,2010,6,3
2010021040,2010,4,2
2010021041,2010,0,1
2010021042,2010,4,2
2010021043,2010,6,3
2010021044,2010,2,3
2010021045,2010,2,4
2010021046,2010,1,5
2010021047,2010,2,3
2010021048,2010,2,4
2010021049,2010,3,6
2010021050,2010,3,4
2010021051,2010,1,3
2010021052,2010,3,2
2010021053,2010,4,2
2010021054,2010,2,1
2010021055,2010,4,3
2010021056,2010,0,2
2010021057,2010,3,2
2010021058,2010,3,1
2010021059,2010,4,0
2010021060,2010,4,3
2010021061,2010,5,0
2010021062,2010,5,2
2010021063,2010,1,3
2010021064,2010,0,4
2010021065,2010,3,2
2010021066,2010,0,3
2010021067,2010,6,3
2010021068,2010,3,2
2010021069,2010,1,3
2010021070,2010,4,5
2010021071,2010,8,2
2010021072,2010,5,2
2010021073,2010,3,2
2010021074,2010,3,4
2010021075,2010,3,1
2010021076,2010,2,3
2010021077,2010,2,3
2010021078,2010,1,2
2010021079,2010,5,3
2010021080,2010,2,5
2010021081,2010,3,4
2010021082,2010,0,3
2010021083,2010,1,8
2010021084,2010,1,2
2010021085,2010,5,4
2010021086,2010,4,5
2010021087,2010,2,1
2010021088,2010,4,1
2010021089,2010,1,0
2010021090,2010,4,5
2010021091,2010,4,3
2010021092,2010,0,2
2010021093,2010,2,5
2010021094,2010,3,1
2010021095,2010,0,3
2010021096,2010,5,4
2010021097,2010,2,1
2010021098,2010,1,2
2010021099,2010,4,0
2010021100,2010,3,4
2010021101,2010,6,3
2010021102,2010,7,0
2010021103,2010,1,2
2010021104,2010,1,2
2010021105,2010,1,2
2010021106,2010,4,0
2010021107,2010,5,4
2010021108,2010,3,4
2010021109,2010,3,0
2010021110,2010,4,3
2010021111,2010,1,0
2010021112,2010,4,2
2010021113,2010,2,0
2010021114,2010,1,3
2010021115,2010,3,4
2010021116,2010,0,1
2010021117,2010,4,1
2010021118,2010,2,0
2010021119,2010,0,2
2010021120,2010,1,4
2010021121,2010,2,4
2010021122,2010,4,2
2010021123,2010,4,2
2010021124,2010,3,6
2010021125,2010,1,2
2010021126,2010,1,4
2010021127,2010,4,5
2010021128,2010,2,1
2010021129,2010,5,4
2010021130,2010,1,4
2010021131,2010,1,2
2010021132,2010,2,3
2010021133,2010,5,4
2010021134,2010,3,0
2010021135,2010,4,3
2010021136,2010,2,5
2010021137,2010,2,3
2010021138,2010,3,2
2010021139,2010,3,1
2010021140,2010,5,2
2010021141,2010,2,3
2010021142,2010,1,3
2010021143,2010,0,2
2010021144,2010,2,1
2010021145,2010,1,0
2010021146,2010,3,2
2010021147,2010,6,2
2010021148,2010,3,10
2010021149,2010,2,4
2010021150,2010,3,4
2010021151,2010,6,2
2010021152,2010,0,1
2010021153,2010,4,3
2010021154,2010,2,1
2010021155,2010,1,4
2010021156,2010,4,2
2010021157,2010,2,3
2010021158,2010,3,1
2010021159,2010,6,0
2010021160,2010,4,2
2010021161,2010,3,4
2010021162,2010,2,3
2010021163,2010,3,4
2010021164,2010,3,2
2010021165,2010,1,3
2010021166,2010,3,4
2010021167,2010,3,1
2010021168,2010,2,4
2010021169,2010,1,3
2010021170,2010,2,4
2010021171,2010,5,4
2010021172,2010,2,4
2010021173,2010,1,4
2010021174,2010,4,2
2010021175,2010,2,3
2010021176,2010,1,2
2010021177,2010,4,2
2010021178,2010,1,6
2010021179,2010,0,2
2010021180,2010,1,2
2010021181,2010,3,4
2010021182,2010,5,3
2010021183,2010,6,1
2010021184,2010,4,2
2010021185,2010,2,3
2010021186,2010,4,2
2010021187,2010,2,1
2010021188,2010,5,2
2010021189,2010,3,1
2010021190,2010,6,3
2010021191,2010,3,0
2010021192,2010,2,0
2010021193,2010,3,2
2010021194,2010,4,2
2010021195,2010,5,2
2010021196,2010,3,0
2010021197,2010,4,3
2010021198,2010,6,1
2010021199,2010,6,2
2010021200,2010,3,2
2010021201,2010,0,3
2010021202,2010,3,2
2010021203,2010,4,2
2010021204,2010,5,0
2010021205,2010,3,4
2010021206,2010,2,4
2010021207,2010,4,3
2010021208,2010,1,6
2010021209,2010,4,2
2010021210,2010,4,1
2010021211,2010,2,3
2010021212,2010,1,3
2010021213,2010,4,3
2010021214,2010,2,1
2010021215,2010,5,2
2010021216,2010,3,1
2010021217,2010,1,4
2010021218,2010,7,4
2010021219,2010,2,6
2010021220,2010,1,0
2010021221,2010,4,5
2010021222,2010,2,0
2010021223,2010,2,3
2010021224,2010,1,3
2010021225,2010,3,1
2010021226,2010,3,2
2010021227,2010,2,5
2010021228,2010,4,3
2010021229,2010,3,4
2010021230,2010,5,3
2010030111,2010,2,1
2010030112,2010,2,0
2010030113,2010,3,2
2010030114,2010,3,4
2010030115,2010,3,1
2010030121,2010,0,1
2010030122,2010,5,4
2010030123,2010,2,4
2010030124,2010,1,0
2010030125,2010,3,4
2010030126,2010,4,5
2010030127,2010,5,2
2010030131,2010,0,2
2010030132,2010,1,3
2010030133,2010,2,4
2010030134,2010,4,5
2010030135,2010,2,1
2010030136,2010,2,1
2010030137,2010,4,3
2010030141,2010,3,0
2010030142,2010,1,5
2010030143,2010,2,3
2010030144,2010,2,3
2010030145,2010,2,8
2010030146,2010,4,2
2010030147,2010,0,1
2010030151,2010,2,0
2010030152,2010,4,3
2010030153,2010,2,3
2010030154,2010,7,2
2010030155,2010,0,5
2010030156,2010,4,3
2010030157,2010,2,1
2010030161,2010,3,2
2010030162,2010,0,4
2010030163,2010,5,6
2010030164,2010,3,6
2010030165,2010,1,3
2010030166,2010,3,4
2010030171,2010,4,2
2010030172,2010,4,3
2010030173,2010,2,4
2010030174,2010,3,6
2010030181,2010,1,4
2010030182,2010,5,3
2010030183,2010,4,3
2010030184,2010,3,6
2010030185,2010,3,4
2010030186,2010,4,2
2010030211,2010,2,4
2010030212,2010,2,3
2010030213,2010,4,3
2010030214,2010,5,3
2010030221,2010,3,7
2010030222,2010,2,3
2010030223,2010,5,1
2010030224,2010,5,1
2010030231,2010,1,0
2010030232,2010,1,2
2010030233,2010,2,3
2010030234,2010,2,4
2010030235,2010,3,4
2010030236,2010,1,2
2010030241,2010,2,1
2010030242,2010,2,1
2010030243,2010,3,4
2010030244,2010,4,3
2010030245,2010,3,4
2010030246,2010,3,1
2010030247,2010,3,2
2010030311,2010,2,5
2010030312,2010,6,5
2010030313,2010,0,2
2010030314,2010,5,3
2010030315,2010,3,1
2010030316,2010,5,4
2010030317,2010,1,0
2010030321,2010,3,2
2010030322,2010,7,3
2010030323,2010,4,3
2010030324,2010,2,4
2010030325,2010,3,2
2010030411,2010,1,0
2010030412,2010,3,2
2010030413,2010,8,1
2010030414,2010,4,0
2010030415,2010,1,0
2010030416,2010,5,2
2010030417,2010,0,4
2011020001,2011,1,2
2011020002,2011,2,0
2011020003,2011,3,4
2011020004,2011,1,5
2011020005,2011,5,3
2011020006,2011,2,3
2011020007,2011,4,1
2011020008,2011,2,1
2011020009,2011,3,2
2011020010,2011,4,1
2011020011,2011,6,5
2011020012,2011,0,3
2011020013,2011,4,3
2011020014,2011,0,2
2011020015,2011,2,4
2011020016,2011,4,2
2011020017,2011,5,2
2011020018,2011,0,3
2011020019,2011,3,5
2011020020,2011,2,1
2011020021,2011,6,3
2011020022,2011,2,4
2011020023,2011,1,5
2011020024,2011,2,1
2011020025,2011,0,1
2011020026,2011,4,2
2011020027,2011,2,1
2011020028,2011,5,2
2011020029,2011,6,5
2011020030,2011,2,3
2011020031,2011,2,1
2011020032,2011,4,2
2011020033,2011,4,3
2011020034,2011,2,3
2011020035,2011,5,4
2011020036,2011,3,2
2011020037,2011,2,1
2011020038,2011,5,1
2011020039,2011,2,3
2011020040,2011,1,4
2011020041,2011,1,7
2011020042,2011,2,0
2011020043,2011,2,5
2011020044,2011,2,1
2011020045,2011,4,3
2011020046,2011,3,2
2011020047,2011,3,4
2011020048,2011,1,0
2011020049,2011,3,2
2011020050,2011,5,6
2011020051,2011,4,2
2011020052,2011,2,3
2011020053,2011,2,3
2011020054,2011,2,1
2011020055,2011,4,1
2011020056,2011,3,2
2011020057,2011,2,3
2011020058,2011,2,3
2011020059,2011,4,2
2011020060,2011,2,3
2011020061,2011,3,4
2011020062,2011,2,4
2011020063,2011,4,2
2011020064,2011,2,3
2011020065,2011,4,7
2011020066,2011,2,1
2011020067,2011,3,1
2011020068,2011,2,3
2011020069,2011,1,4
2011020070,2011,3,0
2011020071,2011,2,3
2011020072,2011,1,3
2011020073,2011,2,7
2011020074,2011,2,4
2011020075,2011,2,1
2011020076,2011,0,4
2011020077,2011,2,5
2011020078,2011,5,0
2011020079,2011,4,3
2011020080,2011,6,2
2011020081,2011,2,5
2011020082,2011,3,1
2011020083,2011,4,1
2011020084,2011,4,1
2011020085,2011,0,3
2011020086,2011,1,3
2011020087,2011,2,3
2011020088,2011,1,2
2011020089,2011,5,1
2011020090,2011,0,2
2011020091,2011,3,4
2011020092,2011,5,2
2011020093,2011,3,2
2011020094,2011,1,3
2011020095,2011,0,2
2011020096,2011,3,2
2011020097,2011,2,4
2011020098,2011,4,5
2011020099,2011,4,3
2011020100,2011,2,4
2011020101,2011,4,1
2011020102,2011,7,1
2011020103,2011,5,3
2011020104,2011,3,0
2011020105,2011,4,2
2011020106,2011,4,5
2011020107,2011,2,0
2011020108,2011,1,0
2011020109,2011,4,5
2011020110,2011,4,2
2011020111,2011,1,2
2011020112,2011,1,2
2011020113,2011,3,4
2011020114,2011,0,3
2011020115,2011,2,3
2011020116,2011,4,1
2011020117,2011,1,3
2011020118,2011,3,2
2011020119,2011,3,2
2011020120,2011,2,3
2011020121,2011,0,3
2011020122,2011,5,1
2011020123,2011,4,2
2011020124,2011,0,3
2011020125,2011,1,2
2011020126,2011,4,2
2011020127,2011,2,4
2011020128,2011,8,9
2011020129,2011,3,2
2011020130,2011,4,3
2011020131,2011,5,3
2011020132,2011,2,3
2011020133,2011,3,5
2011020134,2011,2,1
2011020135,2011,5,3
2011020136,2011,3,0
2011020137,2011,2,4
2011020138,2011,1,3
2011020139,2011,3,1
2011020140,2011,4,5
2011020141,2011,2,3
2011020142,2011,4,3
2011020143,2011,4,2
2011020144,2011,2,3
2011020145,2011,5,1
2011020146,2011,1,0
2011020147,2011,3,0
2011020148,2011,1,0
2011020149,2011,3,1
2011020150,2011,5,2
2011020151,2011,3,2
2011020152,2011,7,4
2011020153,2011,3,1
2011020154,2011,3,2
2011020155,2011,3,2
2011020156,2011,4,2
2011020157,2011,5,2
2011020158,2011,3,4
2011020159,2011,5,4
2011020160,2011,5,3
2011020161,2011,5,4
2011020162,2011,4,2
2011020163,2011,1,2
2011020164,2011,1,5
2011020165,2011,2,3
2011020166,2011,3,5
2011020167,2011,1,4
2011020168,2011,0,3
2011020169,2011,2,1
2011020170,2011,3,4
2011020171,2011,1,4
2011020172,2011,2,3
2011020173,2011,1,4
2011020174,2011,5,1
2011020175,2011,0,3
2011020176,2011,0,3
2011020177,2011,4,3
2011020178,2011,1,5
2011020179,2011,2,1
2011020180,2011,1,2
2011020181,2011,5,4
2011020182,2011,3,2
2011020183,2011,7,6
2011020184,2011,0,7
2011020185,2011,2,3
2011020186,2011,3,2
2011020187,2011,5,3
2011020188,2011,5,3
2011020189,2011,9,2
2011020190,2011,5,0
2011020191,2011,2,1
2011020192,2011,4,2
2011020193,2011,2,3
2011020194,2011,3,4
2011020195,2011,2,5
2011020196,2011,3,4
2011020197,2011,3,0
2011020198,2011,2,6
2011020199,2011,1,2
2011020200,2011,6,2
2011020201,2011,4,2
2011020202,2011,6,5
2011020203,2011,1,5
2011020204,2011,3,2
2011020205,2011,2,5
2011020206,2011,1,3
2011020207,2011,5,2
2011020208,2011,3,0
2011020209,2011,0,3
2011020210,2011,4,3
2011020211,2011,2,3
2011020212,2011,2,1
2011020213,2011,2,4
2011020214,2011,6,3
2011020215,2011,3,6
2011020216,2011,2,3
2011020217,2011,2,5
2011020218,2011,4,3
2011020219,2011,2,3
2011020220,2011,2,3
2011020221,2011,3,1
2011020222,2011,1,3
2011020223,2011,5,1
2011020224,2011,3,1
2011020225,2011,5,1
2011020226,2011,3,0
2011020227,2011,4,1
2011020228,2011,4,3
2011020229,2011,6,2
2011020230,2011,2,5
2011020231,2011,2,3
2011020232,2011,5,3
2011020233,2011,5,2
2011020234,2011,2,1
2011020235,2011,1,2
2011020236,2011,3,0
2011020237,2011,3,4
2011020238,2011,5,2
2011020239,2011,0,3
2011020240,2011,2,3
2011020241,2011,6,3
2011020242,2011,2,3
2011020243,2011,4,1
2011020244,2011,3,5
2011020245,2011,2,3
2011020246,2011,5,2
2011020247,2011,4,3
2011020248,2011,2,3
2011020249,2011,2,4
2011020250,2011,6,3
2011020251,2011,2,4
2011020252,2011,2,1
2011020253,2011,3,1
2011020254,2011,0,6
2011020255,2011,1,3
2011020256,2011,4,0
2011020257,2011,3,5
2011020258,2011,1,5
2011020259,2011,2,1
2011020260,2011,2,1
2011020261,2011,4,3
2011020262,2011,2,1
2011020263,2011,4,1
2011020264,2011,4,1
2011020265,2011,4,1
2011020266,2011,1,0
2011020267,2011,4,1
2011020268,2011,2,5
2011020269,2011,3,5
2011020270,2011,5,2
2011020271,2011,0,1
2011020272,2011,3,0
2011020273,2011,5,2
2011020274,2011,6,4
2011020275,2011,1,4
2011020276,2011,2,4
2011020277,2011,7,1
2011020278,2011,4,0
2011020279,2011,0,6
2011020280,2011,2,4
2011020281,2011,3,2
2011020282,2011,3,4
2011020283,2011,3,2
2011020284,2011,1,4
2011020285,2011,9,2
2011020286,2011,3,2
2011020287,2011,1,4
2011020288,2011,2,4
2011020289,2011,2,1
2011020290,2011,2,4
2011020291,2011,5,0
2011020292,2011,4,3
2011020293,2011,4,1
2011020294,2011,0,1
2011020295,2011,4,3
2011020296,2011,4,1
2011020297,2011,1,7
2011020298,2011,2,3
2011020299,2011,2,6
2011020300,2011,3,4
2011020301,2011,2,1
2011020302,2011,3,4
2011020303,2011,2,3
2011020304,2011,4,3
2011020305,2011,3,4
2011020306,2011,5,3
2011020307,2011,2,1
2011020308,2011,3,2
2011020309,2011,3,2
2011020310,2011,0,3
2011020311,2011,4,2
2011020312,2011,1,0
2011020313,2011,2,3
2011020314,2011,0,1
2011020315,2011,3,1
2011020316,2011,2,5
2011020317,2011,3,6
2011020318,2011,5,6
2011020319,2011,6,3
2011020320,2011,1,3
2011020321,2011,5,1
2011020322,2011,1,2
2011020323,2011,2,0
2011020324,2011,3,4
2011020325,2011,0,5
2011020326,2011,2,3
2011020327,2011,2,0
2011020328,2011,5,2
2011020329,2011,4,2
2011020330,2011,5,1
2011020331,2011,3,4
2011020332,2011,5,1
2011020333,2011,4,1
2011020334,2011,3,0
2011020335,2011,2,3
2011020336,2011,1,2
2011020337,2011,4,3
2011020338,2011,1,2
2011020339,2011,2,5
2011020340,2011,2,5
2011020341,2011,3,1
2011020342,2011,1,3
2011020343,2011,1,2
2011020344,2011,2,0
2011020345,2011,1,2
2011020346,2011,4,3
2011020347,2011,1,2
2011020348,2011,1,3
2011020349,2011,4,6
2011020350,2011,1,4
2011020351,2011,1,0
2011020352,2011,4,1
2011020353,2011,3,6
2011020354,2011,4,2
2011020355,2011,6,1
2011020356,2011,2,3
2011020357,2011,4,1
2011020358,2011,1,2
2011020359,2011,3,5
2011020360,2011,1,0
2011020361,2011,3,2
2011020362,2011,3,4
2011020363,2011,5,6
2011020364,2011,2,1
2011020365,2011,4,3
2011020366,2011,1,4
2011020367,2011,4,2
2011020368,2011,5,4
2011020369,2011,3,2
2011020370,2011,6,3
2011020371,2011,3,4
2011020372,2011,1,2
2011020373,2011,4,1
2011020374,2011,3,2
2011020375,2011,2,3
2011020376,2011,4,2
2011020377,2011,2,4
2011020378,2011,2,5
2011020379,2011,2,3
2011020380,2011,2,4
2011020381,2011,4,5
2011020382,2011,3,5
2011020383,2011,3,5
2011020384,2011,4,2
2011020385,2011,3,5
2011020386,2011,5,1
2011020387,2011,2,4
2011020388,2011,1,3
2011020389,2011,4,2
2011020390,2011,5,4
2011020391,2011,3,4
2011020392,2011,2,3
2011020393,2011,5,1
2011020394,2011,2,3
2011020395,2011,3,2
2011020396,2011,2,3
2011020397,2011,2,1
2011020398,2011,7,6
2011020399,2011,6,0
2011020400,2011,3,2
2011020401,2011,1,2
2011020402,2011,3,5
2011020403,2011,4,5
2011020404,2011,3,5
2011020405,2011,0,2
2011020406,2011,5,4
2011020407,2011,2,3
2011020408,2011,2,3
2011020409,2011,3,2
2011020410,2011,3,4
2011020411,2011,3,4
2011020412,2011,5,2
2011020413,2011,4,2
2011020414,2011,3,2
2011020415,2011,2,4
2011020416,2011,5,2
