name,player_id,team_id,role,height,weight,foot,nationality,birth_area,birthday,league
Adriá_Marín,286994,682,DF,181,73,left,Spain,Spain,1997/01/09,Spain
Man_Morlanes,352788,682,MD,178,75,right,Spain,Spain,1999/01/12,Spain
Rodri,364860,682,MD,190,78,right,Spain,Spain,1996/06/22,Spain
Pabl_Fornals,399676,682,MD,179,72,right,Spain,Spain,1996/02/22,Spain
Chuca,400558,682,MD,182,74,right,Spain,Spain,1997/06/10,Spain
Dan_Raba,412897,682,MD,184,74,left,Spain,Spain,1995/10/29,Spain
R_Rosales,254,683,DF,175,71,right,Venezuela,Venezuela,1988/11/20,Spain
Recio,3568,683,MD,182,79,right,Spain,Spain,1991/01/11,Spain
Chor_Castro,3645,683,MD,178,77,left,Spain,Uruguay,1984/09/14,Spain
Adrián,3705,683,MD,183,77,left,Spain,Spain,1988/05/25,Spain
M_Koné,3711,683,FW,176,69,right,Côt_d'Ivoire,Côt_d'Ivoire,1991/12/25,Spain
Roberto,3719,683,GK,192,93,right,Spain,Spain,1986/02/10,Spain
Juankar,3735,683,DF,179,70,left,Spain,Spain,1990/03/30,Spain
Bueno,3779,683,FW,179,67,right,Spain,Spain,1988/03/20,Spain
M_Iturra,3866,683,MD,174,73,right,Italy,Chile,1984/06/23,Spain
Borj_Bastón,3875,683,FW,186,83,right,Spain,Spain,1992/08/25,Spain
Migue_Torres,4003,683,DF,185,81,right,Spain,Spain,1986/01/28,Spain
M_Lacen,4009,683,MD,176,70,left,Algeria,France,1984/03/15,Spain
Migue_Cifuentes,5327,683,DF,174,65,right,Spain,Spain,1990/10/05,Spain
Lui_Hernández,5472,683,DF,183,75,right,Spain,Spain,1989/04/14,Spain
Juanpi,5791,683,MD,175,67,left,Spain,Venezuela,1994/01/24,Spain
Munir,6509,683,GK,190,80,right,Morocco,Spain,1989/05/10,Spain
Miquel,7857,683,DF,189,80,left,Spain,Spain,1992/09/28,Spain
Z_Kuzmanović,14757,683,MD,185,81,right,Serbia,Switzerland,1987/09/22,Spain
Keko,21894,683,MD,172,66,right,Spain,Spain,1991/12/27,Spain
A_N'Diaye,32793,683,MD,187,82,right,Senegal,France,1990/03/06,Spain
M_Lestienne,37836,683,MD,176,63,left,Belgium,Belgium,1992/06/17,Spain
B_Ideye,105616,683,FW,180,70,right,Nigeria,Nigeria,1988/10/10,Spain
D_Rolán,116283,683,FW,177,69,right,Uruguay,Uruguay,1993/03/24,Spain
Dieg_González,247169,683,DF,184,75,both,Spain,Spain,1995/01/28,Spain
Andrés,247173,683,GK,194,92,right,Spain,Spain,1993/10/17,Spain
A_Peñaranda,259946,683,FW,185,83,right,Venezuela,Venezuela,1997/05/31,Spain
Sam_García,275293,683,MD,179,73,right,Spain,Spain,1990/07/13,Spain
F_Ricca,278007,683,DF,178,73,left,Italy,Uruguay,1994/12/01,Spain
I_Success,285509,683,FW,182,90,right,Nigeria,Nigeria,1996/01/07,Spain
Ivá_Rodríguez,352748,683,DF,180,70,right,Spain,Spain,1996/04/30,Spain
S_Hakšabanović,361843,683,MD,174,69,right,Montenegro,Sweden,1999/05/04,Spain
E_Rolón,399673,683,MD,175,70,right,Argentina,Argentina,1995/03/25,Spain
Pa_Torres,400549,683,DF,191,80,left,Spain,Spain,1997/01/16,Spain
Ale_Robles,405972,683,DF,170,68,right,Spain,Spain,1999/01/28,Spain
Jav_Ontiveros,408293,683,MD,170,72,right,Spain,Spain,1997/09/09,Spain
Ía_Pino,462312,683,DF,0,0,right,Spain,Spain,1996/01/23,Spain
Albert_López,470756,683,DF,173,68,,Spain,Spain,1995/05/27,Spain
Ále_Mula,485383,683,MD,178,68,right,Spain,Spain,1996/07/23,Spain
Barragán,3270,684,DF,183,76,right,Spain,Spain,1987/06/12,Spain
Adán,3296,684,GK,191,88,left,Spain,Spain,1987/05/13,Spain
Bartra,3335,684,DF,184,73,right,Spain,Spain,1991/01/15,Spain
Cristia_Tello,3358,684,FW,178,72,right,Spain,Spain,1991/08/11,Spain
A_Guardado,3384,684,MD,169,67,left,Spain,Mexico,1986/09/28,Spain
Joaquín,3571,684,MD,179,75,right,Spain,Spain,1981/07/21,Spain
Rubé_Castro,3604,684,FW,174,72,right,Spain,Spain,1981/06/27,Spain
Jord_Amat,3788,684,DF,185,83,right,Spain,Spain,1992/03/21,Spain
Z_Feddal,3791,684,DF,190,78,left,Spain,Morocco,1989/12/23,Spain
Dan_Giménez,4319,684,GK,182,77,right,Spain,Spain,1983/07/30,Spain
Joe_Robles,4320,684,GK,195,90,right,Spain,Spain,1990/06/17,Spain
Sergi_León,5268,684,FW,178,73,right,Spain,Spain,1989/01/06,Spain
T_Inui,14836,684,MD,169,63,right,Japan,Japan,1988/06/02,Spain
R_Boudebouz,25461,684,MD,177,74,left,Algeria,France,1990/02/19,Spain
A_Mandi,26307,684,DF,184,78,right,Algeria,France,1991/10/22,Spain
Willia_Carvalho,37762,684,MD,187,83,right,Portugal,Angola,1992/04/07,Spain
R_Durmisi,56009,684,DF,168,68,left,Albania,Denmark,1994/01/08,Spain
Jav_García,70120,684,MD,186,82,right,Spain,Spain,1987/02/08,Spain
A_Sanabria,225946,684,FW,180,70,right,Paraguay,Paraguay,1996/04/04,Spain
Raf_Navarro,247212,684,DF,173,61,right,Spain,Spain,1994/02/23,Spain
Vícto_Camarasa,247219,684,MD,183,76,right,Spain,Spain,1994/05/28,Spain
Fabián,346195,684,MD,189,70,left,Spain,Spain,1996/04/03,Spain
Lore_Morón,364820,684,FW,180,66,right,Spain,Spain,1993/12/30,Spain
J_Firpo,364850,684,DF,184,78,left,Dominica_Republic,Dominica_Republic,1996/08/22,Spain
Franci_Guerrero,372753,684,FW,185,0,right,Spain,Spain,1996/03/11,Spain
Juli_Gracia,388832,684,MD,170,66,right,Spain,Spain,1998/02/10,Spain
Canales,3282,687,MD,180,74,left,Spain,Spain,1991/02/16,Spain
Juanmi,3576,687,FW,172,69,right,Spain,Spain,1993/05/20,Spain
Toño,3663,687,GK,191,86,right,Spain,Spain,1986/11/23,Spain
D_L_Bella,3667,687,DF,179,72,left,Spain,Spain,1985/12/02,Spain
Carlo_Martínez,3672,687,DF,189,79,right,Spain,Spain,1986/04/09,Spain
Illarramendi,3676,687,MD,179,75,right,Spain,Spain,1990/03/08,Spain
Rubé_Pardo,3677,687,MD,181,69,right,Spain,Spain,1992/10/22,Spain
Zurutuza,3680,687,MD,186,79,right,Spain,France,1986/07/19,Spain
Agirretxe,3681,687,FW,187,78,right,Spain,Spain,1987/02/24,Spain
H_Moreno,3795,687,DF,183,80,left,Mexico,Mexico,1988/01/17,Spain
Raú_Navas,3828,687,DF,186,84,right,Spain,Spain,1988/05/11,Spain
Moyà,3994,687,GK,188,83,right,Spain,Spain,1984/04/02,Spain
Willia_José,40770,687,FW,189,93,right,Brazil,Brazil,1991/11/23,Spain
G_Rulli,86212,687,GK,189,84,right,Italy,Argentina,1992/05/20,Spain
Kévi_Rodrigues,209012,687,DF,170,70,left,Portugal,France,1994/03/05,Spain
Dieg_Llorente,225996,687,DF,186,75,right,Spain,Spain,1993/08/16,Spain
A_Januzaj,261127,687,MD,182,75,left,Kosovo,Belgium,1995/02/05,Spain
Arit_Elustondo,278288,687,DF,180,71,right,Spain,Spain,1994/03/28,Spain
Andon_Gorosabel,279560,687,DF,174,73,right,Spain,Spain,1996/08/04,Spain
Jo_Guridi,279566,687,MD,179,64,left,Spain,Spain,1995/02/28,Spain
Jo_Bautista,279571,687,FW,180,72,right,Spain,Spain,1995/07/03,Spain
Mike_Merino,339789,687,MD,187,79,left,Spain,Spain,1996/06/22,Spain
Mike_Oyarzabal,355599,687,MD,181,78,left,Spain,Spain,1997/04/21,Spain
Zubeldía,395114,687,MD,180,79,right,Spain,Spain,1997/03/30,Spain
P_Piatti,3293,691,FW,163,63,left,Italy,Argentina,1989/03/31,Spain
Granero,3317,691,MD,180,78,right,Spain,Spain,1987/07/02,Spain
Dieg_López,3519,691,GK,196,89,right,Spain,Spain,1981/11/03,Spain
Sergi_Sánchez,3562,691,DF,185,78,right,Spain,Spain,1986/04/03,Spain
Vícto_Sánchez,3797,691,MD,174,72,right,Spain,Spain,1987/09/08,Spain
Dída_Vilá,3798,691,DF,185,75,left,Spain,Spain,1989/06/09,Spain
Serg_Darder,3803,691,MD,180,71,right,Spain,Spain,1993/12/22,Spain
Jav_López,3806,691,DF,180,76,right,Spain,Spain,1986/01/21,Spain
Sergi_García,3816,691,FW,174,72,right,Spain,Spain,1983/06/09,Spain
Davi_López,4303,691,DF,183,81,right,Spain,Spain,1989/10/09,Spain
Gerar_Moreno,5400,691,FW,180,75,left,Spain,Spain,1992/04/07,Spain
Lé_Baptistão,7623,691,FW,181,72,right,Spain,Brazil,1993/08/26,Spain
Jurado,14866,691,MD,174,76,right,Spain,Spain,1986/06/29,Spain
Naldo,41124,691,DF,188,80,right,Brazil,Brazil,1988/08/25,Spain
Ó_Duarte,125250,691,DF,186,81,right,Cost_Rica,Nicaragua,1989/06/03,Spain
Pa_López,247206,691,GK,189,77,left,Spain,Spain,1994/12/13,Spain
Mari_Hermoso,279533,691,DF,184,74,left,Spain,Spain,1995/06/18,Spain
Aarón,282438,691,DF,180,72,left,Spain,Spain,1997/04/22,Spain
Mar_Navarro,341751,691,DF,188,79,right,Spain,Spain,1995/07/02,Spain
Mar_Roca,341752,691,MD,184,74,left,Spain,Spain,1996/11/26,Spain
Ósca_Melendo,450784,691,MD,167,63,left,Spain,Spain,1997/08/23,Spain
R_Mazáň,786,692,DF,180,75,left,Slovakia,Slovakia,1994/02/09,Spain
Fontàs,3337,692,DF,186,89,left,Spain,Spain,1989/11/14,Spain
Serg_Gómez,3338,692,DF,185,77,right,Spain,Spain,1992/07/28,Spain
Sergi_Álvarez,3821,692,GK,179,75,right,Spain,Spain,1986/08/03,Spain
Rubé_Blanco,3822,692,GK,188,70,right,Spain,Spain,1995/07/25,Spain
Hug_Mallo,3827,692,DF,173,69,right,Spain,Spain,1991/06/22,Spain
Iag_Aspas,3840,692,FW,176,67,left,Spain,Spain,1987/08/01,Spain
G_Cabral,3916,692,DF,182,81,right,Spain,Argentina,1985/10/14,Spain
Jonny,4424,692,DF,175,70,right,Spain,Spain,1994/03/03,Spain
Jozabed,4911,692,MD,180,67,right,Spain,Spain,1991/03/08,Spain
D_Wass,26652,692,MD,181,74,right,Denmark,Denmark,1989/05/31,Spain
F_Roncaglia,86183,692,DF,179,76,right,Italy,Argentina,1987/02/10,Spain
A_Hjulsager,135113,692,MD,175,72,right,Denmark,Denmark,1995/01/15,Spain
N_Radoja,140125,692,MD,186,77,right,Serbia,Serbia,1993/02/06,Spain
S_Lobotka,167641,692,MD,170,64,right,Slovakia,Slovakia,1994/11/22,Spain
S_Boufal,215983,692,MD,170,60,right,Morocco,France,1993/09/17,Spain
P_Sisto,241945,692,MD,171,64,right,Denmark,Sout_Sudan,1995/02/04,Spain
P_Hernández,269060,692,MD,185,81,left,Chile,Argentina,1986/10/24,Spain
Davi_Costas,275296,692,DF,184,73,right,Spain,Spain,1995/03/26,Spain
E_Mor,281255,692,FW,169,64,left,Turkey,Denmark,1997/07/24,Spain
Brai_Méndez,302550,692,MD,187,0,left,Spain,Spain,1997/01/07,Spain
L_Boyé,334817,692,FW,180,80,right,Argentina,Argentina,1996/02/28,Spain
Max_Gómez,395636,692,FW,186,87,right,Uruguay,Uruguay,1996/08/14,Spain
Oier,3330,695,GK,189,85,left,Spain,Spain,1989/09/14,Spain
Raú_Fernández,3398,695,GK,196,88,right,Spain,Spain,1988/03/13,Spain
Coke,3460,695,DF,177,74,right,Spain,Spain,1987/04/26,Spain
Luna,3464,695,DF,178,68,left,Spain,Spain,1991/03/17,Spain
Campaña,3470,695,MD,179,70,right,Spain,Spain,1993/05/31,Spain
Sergi_Postigo,3496,695,DF,185,78,right,Spain,Spain,1988/11/04,Spain
Ivá_López,3919,695,DF,175,69,right,Spain,Spain,1993/08/23,Spain
Pedr_López,3920,695,DF,174,72,right,Spain,Spain,1983/11/01,Spain
Roger,3937,695,FW,179,74,right,Spain,Spain,1991/01/03,Spain
Toño,5383,695,DF,179,69,left,Spain,Spain,1989/11/07,Spain
Ále_Alegría,6914,695,FW,189,82,right,Spain,Spain,1992/10/10,Spain
Rubé_Rochina,8213,695,MD,182,76,left,Spain,Spain,1991/03/23,Spain
G_Pazzini,20536,695,FW,180,74,right,Italy,Italy,1984/08/02,Spain
C_Doukouré,26032,695,MD,180,75,right,France,Côt_d'Ivoire,1992/09/11,Spain
A_Sadiku,50461,695,FW,186,80,right,Albania,Albania,1991/05/27,Spain
Chema,213124,695,DF,189,80,left,Spain,Spain,1992/03/03,Spain
Jos_Lui_Morales,225089,695,MD,180,70,right,Spain,Spain,1987/07/23,Spain
S_Lukić,237269,695,MD,183,77,right,Serbia,Serbia,1996/08/13,Spain
Jason,247220,695,MD,178,65,right,Spain,Spain,1994/07/06,Spain
Ivi,254189,695,FW,174,74,right,Spain,Spain,1994/06/29,Spain
S_Moore,259524,695,DF,179,73,right,Unite_States,Unite_States,1996/11/02,Spain
M_E_Id,264778,695,MD,181,79,right,Mauritania,Mauritania,1997/12/31,Spain
E_Cabaco,278049,695,DF,186,75,right,Italy,Uruguay,1995/04/19,Spain
Koke,278316,695,GK,188,88,right,Spain,Spain,1995/09/27,Spain
E_Bardhi,280383,695,MD,169,64,right,Macedoni_FYR,Macedoni_FYR,1995/07/02,Spain
Ivá_Villar,286974,695,GK,183,76,right,Spain,Spain,1997/07/09,Spain
E_Boateng,338201,695,FW,175,67,right,Ghana,Ghana,1996/05/23,Spain
Rober,410055,695,DF,182,74,right,Spain,Spain,1995/02/16,Spain
J_Guidetti,151,696,FW,185,79,right,Sweden,Sweden,1992/04/15,Spain
Fernand_Pacheco,3299,696,GK,186,81,left,Spain,Spain,1992/05/18,Spain
Iba_Gómez,3423,696,MD,177,72,right,Spain,Spain,1989/11/11,Spain
Alexis,3466,696,DF,183,75,right,Spain,Spain,1985/08/04,Spain
M_Wakaso,3538,696,MD,171,72,left,Ghana,Ghana,1990/07/25,Spain
H_Pérez,3539,696,MD,180,71,right,Spain,Paraguay,1989/02/25,Spain
Tomá_Pina,3650,696,MD,185,75,right,Spain,Spain,1987/10/14,Spain
Laguardia,4358,696,DF,185,75,right,Spain,Spain,1989/11/05,Spain
Jony,6684,696,MD,179,76,left,Spain,Spain,1991/07/09,Spain
Héctor,6925,696,DF,173,71,left,Spain,Spain,1991/05/23,Spain
Man_García,7585,696,MD,182,74,left,Spain,Spain,1986/04/26,Spain
Bojan,20450,696,FW,170,65,right,Serbia,Spain,1990/08/28,Spain
C_Santos,38436,696,FW,184,70,left,Germany,Venezuela,1988/03/24,Spain
D_Torres,91064,696,MD,183,81,right,Colombia,Colombia,1989/11/15,Spain
Rubé_Sobrino,134249,696,FW,185,73,right,Spain,Spain,1992/02/16,Spain
Rodrig_Ely,208694,696,DF,192,82,right,Italy,Brazil,1993/11/03,Spain
G_Maripán,224080,696,DF,193,83,right,Chile,Chile,1994/05/06,Spain
Rubé_Duarte,225022,696,DF,180,75,left,Spain,Spain,1995/10/18,Spain
Burgui,226005,696,MD,184,75,right,Spain,Spain,1993/10/29,Spain
Medrán,247222,696,MD,177,73,right,Spain,Spain,1994/03/15,Spain
Carlo_Vigaray,250899,696,DF,182,70,right,Spain,Spain,1994/09/07,Spain
Munir,278278,696,FW,175,69,left,Morocco,Spain,1995/09/01,Spain
Antoni_Sivera,286981,696,GK,184,75,right,Spain,Spain,1996/08/11,Spain
E_Demirović,352328,696,FW,184,74,right,Germany,Bosnia-Herzegovina,1998/03/25,Spain
Alfons_Pedraza,359847,696,MD,182,75,left,Spain,Spain,1996/04/09,Spain
Adriá_Diéguez,364870,696,DF,187,69,left,Spain,Spain,1996/02/04,Spain
Vícto_López,404285,696,DF,0,0,right,Spain,Spain,1997/05/12,Spain
Martín,489488,696,DF,178,69,right,Spain,Spain,1996/05/10,Spain
Guaita,3267,698,GK,190,81,right,Spain,Spain,1987/01/10,Spain
Portillo,3572,698,MD,169,60,right,Spain,Spain,1990/06/13,Spain
Jorg_Molina,3605,698,FW,188,72,right,Spain,Spain,1982/04/22,Spain
Marke_Bergara,3674,698,MD,180,74,right,Spain,Spain,1986/05/05,Spain
Molinero,3856,698,DF,175,64,right,Spain,Spain,1985/07/26,Spain
L_Cabrera,3885,698,DF,187,80,left,Spain,Uruguay,1991/06/17,Spain
D_Suárez,3974,698,DF,172,61,right,Uruguay,Uruguay,1988/04/27,Spain
Ángel,4131,698,FW,172,68,right,Spain,Spain,1987/04/26,Spain
Dan_Pacheco,4343,698,MD,168,65,right,Brazil,Spain,1991/01/05,Spain
Rober_Ibañez,4880,698,MD,175,67,right,Spain,Spain,1993/03/22,Spain
Bruno,5677,698,DF,185,86,right,Spain,Spain,1990/05/24,Spain
E_Martínez,7848,698,GK,195,88,right,Argentina,Argentina,1992/09/02,Spain
L_Rémy,25577,698,FW,185,80,right,Martinique,France,1987/01/02,Spain
Antunes,93000,698,DF,176,70,left,Portugal,Portugal,1987/04/01,Spain
G_Shibasaki,94828,698,MD,175,62,right,Japan,Japan,1992/05/25,Spain
Djené,250805,698,DF,187,72,right,Togo,Togo,1991/12/31,Spain
M_Arambarri,286448,698,MD,175,74,right,Uruguay,Uruguay,1995/09/30,Spain
Carlo_Calderón,329026,698,MD,182,69,right,Spain,Spain,1995/04/14,Spain
A_Ndiaye,344140,698,FW,173,63,right,Senegal,Senegal,1996/07/16,Spain
F_Manojlović,363560,698,GK,197,82,right,Serbia,Serbia,1996/04/25,Spain
M_Olivera,375771,698,DF,184,78,left,Spain,Uruguay,1997/10/31,Spain
M_Ndockyt,376474,698,MD,178,63,right,Congo,Congo,1998/07/20,Spain
P_Mbodji,404333,698,MD,183,71,,Senegal,Senegal,1997/09/20,Spain
Barri,520163,698,MD,188,75,right,Spain,Spain,1995/09/19,Spain
Hug_Duro,545811,698,FW,0,0,left,Spain,Spain,1999/11/10,Spain
Davi_Alba,551398,698,DF,0,0,,Spain,Spain,1999/05/05,Spain
Asie_Riesgo,3488,701,GK,185,76,right,Spain,Spain,1983/10/06,Spain
Ramis,3642,701,DF,188,82,right,Spain,Spain,1984/10/25,Spain
P_Diop,3704,701,MD,179,77,right,France,Senegal,1986/03/19,Spain
Yoel,3823,701,GK,186,78,right,Spain,Spain,1988/08/28,Spain
F_Orellana,3843,701,MD,168,64,right,Chile,Chile,1986/01/27,Spain
Kik_García,3874,701,FW,186,79,right,Spain,Spain,1989/11/25,Spain
Pedr_León,4014,701,MD,183,73,right,Spain,Spain,1986/11/24,Spain
Serg_Enrich,4048,701,FW,181,77,right,Spain,Spain,1990/02/26,Spain
Ande_Capa,4094,701,DF,173,70,right,Spain,Spain,1992/02/08,Spain
Davi_Juncà,4780,701,DF,175,67,left,Spain,Spain,1993/11/16,Spain
Arbilla,4805,701,DF,178,76,right,Spain,Spain,1987/05/15,Spain
Dan_García,5542,701,MD,180,75,right,Spain,Spain,1990/05/24,Spain
Jos_Ángel,20436,701,DF,182,74,left,Spain,Spain,1989/09/05,Spain
Paul_Oliveira,70507,701,DF,187,82,right,Portugal,Portugal,1991/01/08,Spain
M_Dmitrović,140046,701,GK,194,94,left,Serbia,Serbia,1992/01/24,Spain
G_Escalante,212644,701,MD,182,76,right,Italy,Argentina,1993/03/27,Spain
Rubé_Peña,225948,701,MD,170,65,right,Spain,Spain,1991/07/18,Spain
Joa_Jordán,247207,701,MD,185,76,right,Spain,Spain,1994/07/06,Spain
V_Jovanović,258263,701,DF,188,80,right,Serbia,Serbia,1996/05/17,Spain
Ivá_Alejo,279555,701,MD,186,77,right,Spain,Spain,1995/02/10,Spain
Charles,385273,701,FW,179,76,right,Spain,Brazil,1984/04/04,Spain
K_Omeruo,12,712,DF,185,74,right,Nigeria,Nigeria,1993/10/17,Spain
N_E_Zhar,3934,712,MD,171,66,right,Morocco,France,1986/08/27,Spain
Cuéllar,3963,712,GK,187,76,left,Spain,Spain,1984/05/25,Spain
Rubé_Pérez,4013,712,MD,178,73,right,Spain,Spain,1989/04/26,Spain
Tito,4326,712,DF,175,64,right,Spain,Spain,1985/07/11,Spain
A_Szymanowski,4683,712,MD,175,65,left,Poland,Argentina,1988/10/13,Spain
A_Nyom,5281,712,DF,189,80,right,Cameroon,France,1988/05/10,Spain
Guerrero,5481,712,FW,182,77,right,Spain,Spain,1990/07/12,Spain
M_Mantovani,5653,712,DF,183,77,right,Italy,Argentina,1984/07/07,Spain
Zaldúa,6281,712,DF,176,70,right,Spain,Spain,1992/06/24,Spain
Serantes,6363,712,GK,184,72,right,Spain,Spain,1989/01/04,Spain
Bustinza,6365,712,DF,175,74,right,Spain,Spain,1992/02/02,Spain
Eraso,6370,712,MD,180,71,right,Spain,Spain,1990/03/22,Spain
Raú_García,6513,712,DF,175,72,left,Spain,Spain,1989/04/30,Spain
E_Muñoz,20808,712,DF,185,78,right,Spain,Argentina,1990/10/08,Spain
C_Beauvue,26167,712,FW,174,66,right,France,Guadeloupe,1988/04/16,Spain
Gabriel,43051,712,MD,187,82,left,Portugal,Brazil,1993/09/18,Spain
G_Carrillo,86239,712,FW,191,87,right,Italy,Argentina,1991/05/25,Spain
N_Champagne,86350,712,GK,189,82,right,Italy,Argentina,1985/01/20,Spain
M_Do_Santos,86716,712,DF,182,76,right,Spain,Argentina,1989/07/07,Spain
D_Siovas,93003,712,DF,192,83,left,Greece,Greece,1988/09/16,Spain
D_Brašanac,127928,712,MD,178,72,right,Serbia,Serbia,1992/02/12,Spain
Dieg_Rico,169002,712,DF,183,76,left,Spain,Spain,1993/02/23,Spain
Gumbau,263091,712,MD,187,77,left,Spain,Spain,1994/12/18,Spain
Jos_Naranjo,265807,712,FW,182,72,right,Spain,Spain,1994/07/28,Spain
Jos_Arnáiz,339857,712,FW,175,70,right,Spain,Spain,1995/04/15,Spain
Gabr_Salazar,344122,712,FW,178,68,,Spain,Spain,1996/06/18,Spain
Ósca_Rodríguez,352789,712,MD,174,67,right,Spain,Spain,1998/06/28,Spain
Jaim_Sierra,396539,712,MD,175,63,right,Spain,Spain,1998/03/18,Spain
Y_En-Nesyri,447821,712,FW,189,73,left,Morocco,Morocco,1997/06/01,Spain
Sergi_Arribas,485794,712,MD,0,0,,Spain,Spain,1995/07/07,Spain
Jua_Cala,3468,714,DF,186,86,right,Spain,Spain,1989/11/26,Spain
Bigas,3644,714,DF,181,82,left,Spain,Spain,1990/09/15,Spain
Jair_Samperio,3708,714,MD,173,66,right,Spain,Spain,1993/07/11,Spain
Gálvez,3970,714,DF,188,79,right,Spain,Spain,1989/06/06,Spain
Xim_Navarro,4272,714,DF,177,75,right,Spain,Spain,1990/01/23,Spain
Raú_Lizoáin,4350,714,GK,187,81,left,Spain,Spain,1991/01/27,Spain
Davi_García,4355,714,DF,183,80,right,Spain,Spain,1982/02/25,Spain
Jav_Castellano,4361,714,MD,181,70,right,Spain,Spain,1987/11/02,Spain
Momo,4362,714,MD,179,70,left,Spain,Spain,1982/07/15,Spain
Vicent_Gómez,4363,714,MD,186,78,left,Spain,Spain,1988/08/31,Spain
Dan_Castellano,4371,714,DF,178,71,left,Spain,Spain,1987/11/02,Spain
Davi_Simón,4936,714,DF,179,76,right,Spain,Spain,1989/12/31,Spain
Tana,4969,714,MD,169,69,right,Spain,Spain,1990/09/20,Spain
Serg_Samper,5907,714,MD,181,71,right,Spain,Spain,1995/01/20,Spain
M_Aguirregaray,20803,714,DF,175,78,right,Spain,Uruguay,1989/04/01,Spain
G_Peñalba,29642,714,MD,194,91,right,Italy,Argentina,1984/09/23,Spain
I_Ezekiel,38094,714,FW,178,65,right,Nigeria,Nigeria,1993/10/24,Spain
L_Chichizola,86319,714,GK,185,82,right,Italy,Argentina,1990/03/27,Spain
J_Calleri,228902,714,FW,173,70,right,Italy,Argentina,1993/09/23,Spain
A_Halilović,234527,714,MD,170,65,left,Croatia,Croatia,1996/06/18,Spain
Benit_Ramírez,287003,714,MD,175,70,left,Spain,Spain,1995/07/11,Spain
Nach_Gil,293862,714,FW,170,69,right,Spain,Spain,1995/09/09,Spain
H_Toledo,393881,714,FW,180,72,right,Argentina,Argentina,1996/01/17,Spain
Eri_Expósito,489417,714,FW,184,78,left,Spain,Spain,1996/06/23,Spain
Portu,3287,756,MD,178,75,right,Spain,Spain,1992/05/21,Spain
Muniesa,3340,756,DF,179,72,left,Spain,Spain,1992/03/27,Spain
Iraizoz,3399,756,GK,191,89,right,Spain,Spain,1981/03/06,Spain
Ramalho,3407,756,DF,181,68,right,Angola,Spain,1993/06/10,Spain
Timor,3510,756,MD,186,80,left,Spain,Spain,1989/10/17,Spain
Bernard_Espinosa,3692,756,DF,192,84,right,Spain,Colombia,1989/07/11,Spain
C_Stuani,3714,756,FW,184,72,right,Italy,Uruguay,1986/10/12,Spain
Pedr_Alcalá,4232,756,DF,196,93,right,Spain,Spain,1989/03/19,Spain
Borj_García,4278,756,MD,175,72,right,Spain,Spain,1990/11/02,Spain
Juanpe,4360,756,DF,190,80,right,Spain,Spain,1991/06/30,Spain
Carle_Planas,4789,756,DF,173,76,left,Spain,Spain,1991/03/04,Spain
Choc_Lozano,5147,756,FW,183,79,right,Honduras,Honduras,1993/04/25,Spain
Aday,6210,756,DF,179,75,right,Spain,Spain,1987/12/16,Spain
J_Mojica,91702,756,DF,179,66,left,Colombia,Colombia,1992/08/21,Spain
Y_Bounou,120631,756,GK,192,80,left,Morocco,Canada,1991/04/05,Spain
Elo_Amagat,167104,756,MD,180,72,right,Spain,Spain,1985/05/21,Spain
Ále_Granell,214062,756,MD,175,70,left,Spain,Spain,1988/08/02,Spain
Per_Pons,230895,756,MD,177,70,right,Spain,Spain,1993/02/20,Spain
Pabl_Maffeo,263105,756,DF,173,68,right,Spain,Spain,1997/07/12,Spain
M_Olunga,266885,756,FW,188,80,left,Kenya,Kenya,1994/03/26,Spain
Alei_García,282448,756,MD,173,74,right,Spain,Spain,1997/06/28,Spain
K_Soni,366374,756,MD,182,77,left,Cameroon,Cameroon,1998/04/17,Spain
Dougla_Luiz,443324,756,MD,178,65,right,Brazil,Brazil,1998/05/09,Spain
M_Lizak,508686,756,GK,192,78,,Poland,Poland,1996/07/15,Spain
